timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation
2026-03-27 21:24:00,33.915331,-84.403241,7.111,1.807,6.192,27.71,3.061,9.249,Pending,4.808,1.954,1715.65,3.752,9.458,734.79,89.762,Good,6.867,2.04,4.046,7.093,0.758,0.743,Moderate Risk,4.79
2026-01-08 14:45:00,33.451125,-118.052498,7.141,1.634,6.904,52.86,3.03,6.989,Fulfilled,5.553,2.685,1421.55,4.671,6.552,330.65,66.323,Good,5.464,3.267,7.038,6.757,0.738,0.7243,Moderate Risk,6.03
2026-01-18 00:58:00,33.678414,-118.571952,7.222,3.327,5.784,40.564,2.229,4.103,Fulfilled,6.304,4.436,1439.49,5.18,10.166,603.87,115.0,Good,6.003,3.114,7.423,5.561,0.699,0.7814,High Risk,5.92
2026-03-17 01:06:00,33.258081,-118.960105,8.53,3.298,7.436,33.476,3.418,5.151,Fulfilled,4.684,3.888,1545.62,3.42,11.451,888.57,102.254,Damaged,6.717,4.276,4.195,6.034,0.855,0.8269,High Risk,6.07
2026-03-20 15:32:00,34.023537,-117.458026,5.081,2.811,5.428,64.374,2.246,8.264,Fulfilled,4.214,4.951,764.69,3.64,1.104,570.6,82.785,Good,3.854,1.985,5.92,2.026,0.556,0.5417,Moderate Risk,5.03
2026-04-07 15:42:00,32.348811,-97.413409,9.124,1.666,4.558,49.428,2.207,2.877,Fulfilled,4.255,4.82,1536.81,6.114,10.018,523.28,90.291,Good,6.182,1.923,5.798,4.88,0.662,0.6835,Moderate Risk,5.36
2026-04-20 22:58:00,29.539383,-96.323479,8.757,2.951,5.523,29.411,2.676,5.93,Pending,8.28,6.278,1863.22,6.266,13.582,719.2,103.358,Damaged,7.838,4.782,5.305,5.651,0.812,0.9163,High Risk,6.5
2026-03-10 14:46:00,32.073797,-96.636518,5.87,1.832,2.642,35.016,1.789,4.665,Fulfilled,2.433,3.294,1053.86,5.572,6.221,598.48,74.935,Good,3.903,2.106,7.689,3.947,0.368,0.4081,Moderate Risk,3.88
2026-04-06 19:42:00,40.277279,-74.643049,6.393,3.203,7.523,59.144,2.074,4.119,Pending,5.378,3.293,1594.52,5.003,7.404,736.26,106.435,Damaged,7.563,3.52,5.193,5.127,0.566,0.6915,Moderate Risk,7.13
2026-03-19 01:49:00,34.063336,-118.055877,7.159,1.205,5.104,54.425,2.564,7.599,Fulfilled,4.223,5.686,1435.9,3.527,9.69,282.17,80.059,Damaged,3.866,4.099,4.869,4.101,0.51,0.6564,Moderate Risk,5.03
2026-03-05 04:22:00,40.787433,-87.378726,6.003,3.397,5.808,56.302,1.136,6.107,Fulfilled,2.89,4.113,1386.08,7.813,7.579,504.51,63.934,Good,2.937,2.855,6.38,5.95,0.392,0.4885,Moderate Risk,5.38
2026-03-26 11:06:00,35.049708,-117.870233,6.263,2.39,7.358,52.249,3.127,5.216,Fulfilled,6.053,8.422,1599.77,5.468,9.531,562.98,90.029,Good,6.387,4.448,5.015,4.804,0.719,0.8726,High Risk,7.92
2026-03-24 18:16:00,34.797489,-118.505893,6.294,3.577,6.679,44.441,3.832,2.983,Delayed,7.503,7.152,1997.35,3.205,13.345,593.84,106.356,At Risk,9.748,5.642,4.666,9.164,0.933,0.9507,High Risk,7.32
2026-04-02 03:58:00,35.327475,-118.330686,8.368,3.038,7.938,38.035,2.374,2.611,Delayed,4.055,7.355,2001.93,3.207,15.0,579.81,82.4,Good,7.601,3.414,0.832,8.107,0.91,0.9301,High Risk,4.69
2026-03-27 00:09:00,41.338955,-88.08362,5.358,1.976,4.165,78.882,2.567,7.507,Pending,2.877,5.802,978.12,5.027,5.936,595.34,59.56,Good,6.065,2.48,9.507,5.85,0.519,0.5886,Moderate Risk,4.39
2026-01-17 06:19:00,33.776554,-117.740077,7.667,3.654,7.717,25.742,3.883,4.299,Fulfilled,4.822,7.213,1658.6,6.089,10.045,546.73,62.426,Damaged,6.222,4.746,5.635,6.505,0.683,0.8598,High Risk,6.83
2026-02-04 17:35:00,30.896897,-95.665249,6.085,0.741,3.031,90.012,1.248,8.064,Fulfilled,0.336,3.45,639.3,9.146,3.414,437.51,65.806,Good,2.456,1.345,6.894,4.446,0.15,0.16,Low Risk,0.46
2026-03-26 18:56:00,42.851582,-88.669432,6.309,2.502,2.37,47.967,1.487,4.392,Fulfilled,3.083,5.09,1369.94,5.323,9.751,574.97,68.377,Good,4.029,2.467,5.565,4.027,0.441,0.4343,Moderate Risk,3.6
2026-03-16 08:19:00,40.453534,-74.26787,6.209,1.819,4.293,57.799,1.558,9.919,Pending,4.287,2.776,1266.79,7.19,7.745,414.97,84.947,Good,4.968,2.058,5.648,4.958,0.494,0.4839,Moderate Risk,2.87
2026-03-18 20:47:00,29.118908,-95.307543,8.633,3.939,6.987,31.858,2.859,7.793,Delayed,5.236,4.578,1702.36,1.989,12.3,674.03,88.362,At Risk,8.072,5.437,5.581,8.009,0.756,0.863,High Risk,8.4
2026-03-03 01:39:00,34.77296,-84.727991,7.289,4.248,5.307,10.223,2.827,3.509,Delayed,5.892,5.672,1500.68,4.824,9.926,681.87,94.575,Good,7.458,3.089,3.062,5.984,0.746,0.8597,High Risk,5.51
2026-04-14 14:53:00,29.36803,-95.772205,4.524,1.996,4.079,56.14,0.955,7.464,Delayed,2.791,6.12,1431.45,4.867,9.393,297.5,73.043,At Risk,2.04,2.403,4.256,5.739,0.404,0.3472,Low Risk,2.28
2026-03-15 12:38:00,34.406643,-117.943349,8.77,3.032,6.185,39.051,2.615,2.892,Fulfilled,4.677,5.961,1617.84,3.429,13.143,618.24,100.788,Damaged,6.264,3.669,2.297,5.611,0.758,0.8254,High Risk,6.51
2026-04-25 12:19:00,41.041506,-73.578473,6.327,2.079,5.733,31.283,1.959,7.626,Fulfilled,4.463,3.973,1485.88,6.159,7.705,535.88,105.159,Good,5.619,2.657,7.604,6.202,0.54,0.5927,Moderate Risk,3.48
2026-02-13 11:43:00,32.604998,-97.837626,7.01,1.41,6.014,41.647,2.04,7.192,Delayed,2.22,3.532,1357.16,7.169,10.303,1024.9,75.53,Good,3.639,2.621,5.881,5.105,0.448,0.49,Moderate Risk,3.33
2026-02-22 09:30:00,41.178838,-86.832257,5.976,5.683,8.137,22.603,3.518,2.364,Fulfilled,7.303,7.349,2190.9,0.779,14.83,765.65,115.0,Damaged,8.181,6.27,3.43,9.289,0.84,0.9737,High Risk,7.99
2026-03-06 21:06:00,34.345873,-84.799398,6.326,2.097,7.263,20.137,3.153,6.253,Pending,7.534,5.284,1517.46,1.691,10.066,552.73,115.0,At Risk,7.295,5.178,6.963,5.701,0.737,0.8939,High Risk,6.64
2026-03-23 20:05:00,29.023892,-95.321786,6.756,2.336,3.813,69.224,1.992,5.689,Delayed,4.406,1.111,877.55,7.94,5.04,433.46,95.567,Damaged,2.592,1.779,7.019,3.717,0.18,0.2256,Low Risk,1.25
2026-04-17 12:11:00,28.934548,-95.10665,8.816,3.282,9.159,10.425,2.727,3.166,Exception,6.705,6.782,1934.69,2.288,14.072,515.64,111.423,At Risk,6.516,6.445,7.096,8.087,0.809,0.9704,High Risk,7.68
2026-01-31 06:25:00,34.076704,-117.737863,8.909,3.897,10.0,16.195,2.328,4.553,Fulfilled,5.619,10.0,1848.23,0.0,12.615,740.88,101.835,Good,8.416,5.254,2.504,9.538,0.798,0.9755,High Risk,8.4
2026-03-17 20:25:00,32.029954,-97.31019,9.381,4.545,8.019,20.211,2.822,3.733,Pending,6.024,6.486,1726.93,1.307,11.412,820.49,97.8,Good,7.578,4.32,5.683,6.559,0.881,0.9052,High Risk,7.56
2026-02-14 11:24:00,40.910539,-73.960268,8.098,2.516,4.105,54.166,2.295,6.303,Fulfilled,4.06,5.035,1262.66,8.777,6.97,322.58,88.718,Good,6.628,2.738,6.062,5.271,0.564,0.5863,Moderate Risk,3.61
2026-03-18 01:56:00,34.581365,-84.768926,6.713,0.731,1.843,80.478,1.719,8.024,Pending,3.312,3.574,1145.7,8.451,7.418,490.53,89.129,Good,5.603,2.383,8.314,4.308,0.366,0.3305,Low Risk,2.63
2026-01-02 20:53:00,34.625761,-118.54356,6.469,1.52,5.6,71.416,0.923,5.473,Pending,3.295,3.625,918.82,6.675,4.872,1022.12,70.076,Good,2.889,2.364,5.393,3.464,0.374,0.3673,Low Risk,2.06
2026-03-08 03:39:00,42.82128,-87.44032,7.369,1.391,4.498,47.215,3.181,7.924,Exception,5.662,6.007,1131.24,3.761,4.802,778.95,99.502,Good,8.067,3.501,5.803,5.632,0.664,0.7811,High Risk,4.68
2026-01-19 00:19:00,41.147405,-74.595988,5.729,2.057,4.104,60.52,2.588,8.655,Fulfilled,2.371,5.084,1082.63,3.471,5.903,690.86,74.777,Good,4.011,2.795,9.092,5.715,0.358,0.5464,Moderate Risk,3.84
2026-04-17 04:26:00,33.581828,-84.028782,7.226,0.822,4.137,38.133,3.008,3.186,Delayed,5.852,5.254,1695.53,3.284,9.772,498.75,73.645,Good,6.104,1.807,5.155,7.03,0.696,0.8228,High Risk,5.75
2026-01-13 12:47:00,41.150057,-87.921158,9.773,3.6,8.585,57.944,3.31,3.796,Fulfilled,7.348,4.201,1612.08,2.423,9.69,697.0,113.223,At Risk,7.048,4.335,8.49,7.554,0.82,0.9134,High Risk,6.12
2026-01-19 03:05:00,33.111152,-84.445241,6.023,2.576,5.939,65.043,2.198,7.136,Fulfilled,4.031,3.232,1459.26,6.449,8.001,576.46,91.446,Damaged,5.741,2.223,10.0,3.083,0.54,0.5512,Moderate Risk,3.9
2026-02-22 14:46:00,42.268121,-87.686724,5.964,1.216,3.291,80.582,3.041,7.089,Pending,3.687,3.366,1278.69,5.199,4.937,624.19,83.841,Good,4.027,3.854,10.0,4.173,0.38,0.4408,Moderate Risk,2.32
2026-04-12 22:19:00,30.166544,-95.852341,6.966,3.447,4.508,68.321,2.316,6.382,Fulfilled,4.686,4.896,1391.29,4.738,6.661,801.7,63.79,At Risk,5.304,4.583,3.016,6.765,0.571,0.653,Moderate Risk,4.45
2026-04-17 06:48:00,33.362093,-84.26576,7.052,3.073,5.992,73.394,2.536,7.757,Fulfilled,1.999,4.296,1042.33,7.377,5.954,573.14,58.6,At Risk,6.089,2.715,7.752,5.901,0.535,0.5714,Moderate Risk,3.53
2026-01-31 17:42:00,41.773007,-85.942379,6.96,1.639,5.164,73.297,2.846,6.494,Pending,3.932,3.39,967.54,9.425,5.359,243.91,68.363,Good,2.95,2.873,9.144,3.298,0.312,0.4062,Moderate Risk,2.66
2026-03-28 21:17:00,41.078902,-73.056477,7.584,3.801,7.872,62.628,2.469,5.058,Fulfilled,6.71,2.333,1367.25,5.87,8.842,701.93,108.006,Good,5.564,2.589,7.084,5.534,0.674,0.7868,High Risk,6.55
2026-01-17 12:16:00,33.802797,-118.666696,5.861,2.211,4.027,61.662,2.873,7.691,Fulfilled,3.239,7.275,1285.15,6.37,7.033,787.33,97.542,Good,5.917,1.408,6.003,5.819,0.516,0.5585,Moderate Risk,3.43
2026-04-22 21:52:00,30.749959,-96.863781,9.187,1.4,5.449,51.164,1.398,4.843,Pending,2.295,5.677,1527.51,3.258,9.347,614.3,73.984,Good,5.768,2.336,5.384,6.4,0.591,0.7099,Moderate Risk,5.23
2026-03-31 03:36:00,33.914986,-85.677414,7.253,2.171,5.981,31.922,2.872,2.428,Fulfilled,8.18,4.954,1669.61,3.924,10.424,533.72,114.961,At Risk,5.725,2.039,5.816,6.294,0.795,0.8905,High Risk,6.98
2026-04-06 17:28:00,30.16887,-96.738077,7.569,3.805,8.247,36.109,3.241,1.399,Fulfilled,4.625,6.253,1838.15,3.54,14.264,416.99,81.502,At Risk,7.059,3.133,3.522,6.674,0.833,0.9195,High Risk,7.85
2026-03-06 10:27:00,32.736155,-97.287783,6.057,2.548,5.226,21.449,1.654,3.978,Fulfilled,4.115,4.196,1335.02,3.205,8.933,481.6,67.883,Good,6.296,2.351,7.964,5.588,0.638,0.7003,Moderate Risk,6.18
2026-03-30 20:28:00,33.981288,-84.734968,4.686,1.756,4.598,57.238,1.855,5.481,Pending,1.864,7.686,1174.57,7.35,7.175,876.17,107.179,At Risk,4.048,1.683,6.371,4.991,0.453,0.5266,Moderate Risk,3.16
2026-02-08 04:56:00,39.8787,-74.503641,7.706,3.746,6.549,73.749,1.292,6.579,Fulfilled,3.617,2.748,921.86,7.051,3.269,717.93,100.572,Good,5.287,2.287,7.104,6.341,0.51,0.5045,Moderate Risk,5.3
2026-04-08 14:26:00,33.730814,-85.885855,6.946,2.257,4.819,67.413,1.896,6.467,Fulfilled,5.641,1.762,1365.77,6.559,9.863,574.51,107.344,Good,3.785,3.056,4.175,2.865,0.473,0.5337,Moderate Risk,4.69
2026-01-16 05:59:00,33.627631,-118.445497,6.86,4.213,5.496,39.129,2.52,6.724,Fulfilled,5.191,4.643,1381.32,3.395,8.094,709.58,99.828,Good,4.801,4.107,8.953,7.457,0.649,0.7785,High Risk,5.24
2026-04-05 20:42:00,34.161658,-96.146987,8.135,6.351,8.93,15.83,3.467,0.774,Pending,7.815,7.225,2373.02,3.608,14.343,653.33,115.0,At Risk,8.644,5.382,2.449,9.114,0.902,0.9814,High Risk,8.9
2026-03-24 17:01:00,41.970795,-86.602107,6.477,3.175,6.367,44.532,2.003,5.198,Fulfilled,5.943,4.515,1325.73,4.765,6.251,735.86,106.284,At Risk,6.135,4.67,4.806,3.504,0.688,0.7109,Moderate Risk,3.79
2026-01-03 14:28:00,41.778403,-87.321993,7.803,3.973,6.683,44.282,1.776,5.357,Pending,5.45,5.789,1269.59,1.726,9.597,678.77,112.212,Good,6.04,4.432,6.362,5.356,0.66,0.844,High Risk,5.9
2026-01-10 09:45:00,33.96652,-84.501256,7.044,2.253,5.198,21.723,3.541,4.887,Pending,3.962,4.891,1567.23,5.89,8.788,708.86,73.88,At Risk,8.594,4.38,4.222,5.43,0.803,0.7715,High Risk,6.95
2026-03-30 15:39:00,32.957106,-97.663964,8.007,3.59,8.151,39.409,2.646,4.705,Delayed,5.316,7.092,1628.03,4.824,9.936,699.52,103.122,Damaged,5.029,5.006,7.244,4.313,0.672,0.8003,High Risk,5.72
2026-04-26 03:58:00,40.711069,-73.581924,5.618,1.117,5.171,91.214,1.566,4.427,Fulfilled,0.756,6.396,1637.79,3.809,9.929,608.85,62.328,Damaged,5.442,3.352,5.779,5.906,0.527,0.6415,Moderate Risk,4.64
2026-02-21 01:30:00,42.248567,-88.95699,5.974,0.15,4.007,75.615,1.032,5.123,Fulfilled,1.751,0.08,1071.05,8.161,6.55,703.12,78.37,Good,3.799,2.284,7.098,5.92,0.205,0.1875,Low Risk,1.94
2026-03-06 23:17:00,34.369416,-118.853665,6.966,3.112,8.595,24.01,2.661,4.357,Delayed,2.483,3.817,1486.15,5.654,8.482,385.87,73.053,Damaged,6.395,4.941,6.015,7.492,0.768,0.8522,High Risk,6.95
2026-02-12 10:07:00,34.095269,-119.117742,8.339,2.746,7.098,46.495,3.041,4.807,Pending,5.581,6.346,1412.93,3.141,8.903,694.66,99.809,Damaged,6.494,2.926,8.514,4.474,0.692,0.8397,High Risk,8.22
2026-02-17 19:20:00,34.583993,-84.073665,6.506,0.508,1.601,74.279,2.127,7.452,Fulfilled,4.567,1.442,1000.68,9.16,6.144,336.88,78.179,At Risk,3.873,1.538,6.475,1.621,0.313,0.252,Low Risk,1.39
2026-03-24 06:11:00,41.005086,-87.251221,5.748,2.33,4.001,49.329,2.572,2.797,Fulfilled,1.431,3.996,1189.16,4.728,9.576,723.51,60.361,Good,4.704,2.56,3.847,5.566,0.558,0.6414,Moderate Risk,6.13
2026-02-05 10:05:00,41.645752,-88.184929,5.47,1.887,2.797,67.254,1.752,9.844,Fulfilled,3.935,4.003,1102.27,8.15,3.417,333.87,77.62,At Risk,3.587,2.874,5.129,1.849,0.278,0.304,Low Risk,2.75
2026-01-28 07:53:00,40.492324,-74.128187,7.868,2.834,4.269,64.359,2.29,8.195,Fulfilled,4.836,5.42,1656.99,8.088,12.608,539.14,87.349,Good,3.124,2.973,5.645,3.321,0.371,0.4545,Moderate Risk,5.14
2026-02-06 14:53:00,32.76455,-96.152646,6.916,2.292,5.268,65.219,2.544,6.558,Fulfilled,6.007,5.681,1398.67,3.994,8.339,685.08,96.313,Good,5.729,1.256,4.552,4.616,0.676,0.8398,High Risk,7.35
2026-02-15 08:38:00,29.603383,-95.96807,6.964,2.264,5.037,52.921,2.701,3.754,Pending,4.648,6.406,1502.42,5.155,9.741,684.57,84.166,Good,6.017,4.999,6.437,5.993,0.66,0.7166,Moderate Risk,5.16
2026-04-18 10:56:00,29.463401,-95.878467,6.912,2.836,6.502,33.346,3.61,3.851,Delayed,5.371,5.469,1647.02,4.221,10.78,451.72,93.087,Damaged,7.377,3.271,4.088,6.312,0.779,0.8411,High Risk,5.94
2026-02-16 15:32:00,34.731856,-117.499017,6.141,1.818,3.109,50.933,1.926,5.699,Fulfilled,5.601,3.161,1088.57,3.821,7.47,451.5,90.312,At Risk,3.546,3.049,4.515,1.735,0.409,0.428,Moderate Risk,2.49
2026-03-06 18:24:00,29.213344,-95.368154,6.234,2.813,5.849,28.302,2.274,6.017,Delayed,4.199,6.495,1056.76,6.511,4.719,508.21,101.386,Good,5.737,4.441,7.223,5.59,0.561,0.6735,Moderate Risk,6.7
2026-01-19 13:36:00,34.008593,-83.923988,7.457,3.363,6.129,58.929,3.287,2.778,Pending,4.699,7.24,1664.81,7.113,10.508,936.72,104.637,Damaged,3.558,4.323,7.689,7.361,0.642,0.7573,High Risk,6.77
2026-03-20 08:59:00,41.592883,-87.576399,7.027,3.737,5.678,27.158,3.552,3.127,Fulfilled,5.796,6.076,1849.07,3.844,15.0,700.68,105.269,At Risk,7.8,3.926,6.215,8.113,0.845,0.8962,High Risk,6.8
2026-03-19 21:41:00,33.959152,-83.709533,8.071,2.586,6.203,48.654,2.146,3.75,Fulfilled,6.815,6.247,1513.41,3.773,11.53,566.12,115.0,Damaged,7.248,2.283,7.034,5.728,0.785,0.8,High Risk,7.15
2026-04-02 14:46:00,41.432829,-73.797951,5.252,0.078,3.15,83.009,1.81,7.217,Pending,1.118,1.738,1011.91,7.657,7.05,446.5,46.338,Good,3.461,2.264,3.555,3.263,0.274,0.1792,Low Risk,0.89
2026-03-04 13:24:00,28.01189,-95.73644,5.292,0.383,3.527,44.382,2.914,6.409,Pending,4.237,3.299,1444.0,5.017,5.62,847.55,69.378,Damaged,5.36,3.381,5.947,3.765,0.396,0.4734,Moderate Risk,3.77
2026-04-28 20:15:00,41.424033,-87.577212,6.165,1.755,3.067,65.502,2.486,4.426,Delayed,3.482,1.083,930.27,5.808,5.598,655.65,75.421,Good,4.248,3.429,4.931,6.521,0.435,0.4151,Moderate Risk,2.47
2026-01-06 03:12:00,33.596036,-117.500378,6.079,0.745,1.325,57.75,1.955,9.547,Fulfilled,0.722,5.965,894.86,7.727,6.889,720.06,62.906,Good,2.331,2.06,6.692,3.938,0.155,0.2114,Low Risk,1.22
2026-02-08 16:00:00,33.662323,-84.625296,6.119,1.032,3.877,56.519,2.618,6.479,Pending,3.808,4.701,933.45,8.104,3.5,578.99,88.589,Good,5.278,2.789,7.188,3.207,0.412,0.4156,Moderate Risk,3.9
2026-02-05 07:39:00,34.553746,-117.589621,7.976,3.743,9.771,27.791,3.568,3.569,Exception,8.921,6.158,1840.86,3.796,12.752,741.61,115.0,Good,7.245,4.237,3.262,7.668,0.912,0.9384,High Risk,8.27
2026-03-29 06:17:00,34.763032,-84.570364,8.064,3.324,5.643,32.393,3.325,4.996,Fulfilled,3.905,6.125,1729.52,5.264,11.108,571.38,79.827,Good,7.118,4.593,3.333,6.726,0.779,0.8614,High Risk,7.05
2026-04-20 07:01:00,41.20482,-74.297925,10.768,3.75,9.681,31.609,3.658,2.004,Fulfilled,8.278,4.944,2103.14,0.0,14.46,577.18,115.0,At Risk,10.0,4.917,4.055,7.302,0.97,0.979,High Risk,8.51
2026-02-18 22:27:00,32.701487,-96.287618,7.16,3.217,7.669,43.209,2.094,5.094,Fulfilled,2.85,4.922,1939.4,3.451,14.635,664.21,81.416,Good,6.38,3.012,4.957,5.688,0.712,0.807,High Risk,6.23
2026-03-10 09:46:00,33.766624,-118.773213,6.611,2.515,3.691,68.291,2.283,6.936,Fulfilled,2.153,4.293,1223.2,5.68,9.068,458.52,49.763,Damaged,4.56,2.377,5.183,5.863,0.377,0.4227,Moderate Risk,2.87
2026-03-18 05:11:00,34.58396,-83.483146,6.686,1.893,5.018,62.26,1.364,6.229,Fulfilled,2.554,2.162,1155.3,6.759,6.377,488.11,108.892,Good,3.961,2.432,5.605,5.169,0.324,0.3522,Low Risk,1.65
2026-03-24 13:46:00,31.961576,-96.076823,8.251,2.374,6.902,73.698,3.377,6.384,Pending,5.686,1.419,1386.43,3.451,9.79,504.72,92.615,At Risk,5.69,4.106,6.965,8.636,0.677,0.8357,High Risk,4.87
2026-04-10 20:00:00,32.997332,-97.550454,6.232,2.208,5.31,49.959,2.432,8.626,Fulfilled,0.0,1.059,1235.35,6.398,7.798,605.47,78.027,At Risk,5.141,2.979,9.722,4.598,0.369,0.3762,Low Risk,2.65
2026-01-18 14:22:00,34.408872,-83.787126,6.498,2.345,6.262,53.211,2.109,5.758,Fulfilled,2.772,4.22,1053.63,4.92,6.206,725.89,80.938,Good,4.609,4.185,2.329,8.281,0.593,0.6971,Moderate Risk,5.5
2026-04-27 19:49:00,29.595454,-94.794174,7.242,1.718,4.408,64.2,1.234,6.532,Pending,5.536,2.201,1006.56,6.079,5.233,726.82,114.054,At Risk,5.489,2.419,5.919,7.482,0.501,0.4047,Moderate Risk,4.75
2026-03-15 19:48:00,40.883261,-74.081037,6.715,2.349,5.917,38.931,2.107,6.388,Fulfilled,5.195,5.333,1671.65,3.671,12.22,518.12,101.563,Damaged,4.651,2.326,5.944,3.956,0.704,0.7184,Moderate Risk,6.64
2026-03-15 16:01:00,41.142002,-87.541117,6.841,1.681,3.202,65.358,2.425,7.674,Fulfilled,4.893,2.826,711.82,9.174,4.66,531.72,90.612,Damaged,2.893,2.631,5.611,2.193,0.274,0.2218,Low Risk,1.53
2026-03-03 20:05:00,34.022834,-85.331922,7.433,1.426,4.691,37.273,3.258,4.333,Pending,2.403,3.776,1674.76,6.058,9.55,892.58,69.423,Good,6.181,2.374,6.854,6.189,0.648,0.6263,Moderate Risk,3.78
2026-01-25 02:18:00,34.085447,-117.512893,4.179,1.029,0.538,70.737,1.274,6.828,Fulfilled,2.372,4.61,696.0,8.316,4.194,850.95,77.104,Good,0.865,1.028,8.727,1.538,0.22,0.124,Low Risk,2.04
2026-03-18 10:38:00,41.009201,-74.488457,7.291,1.238,2.327,65.688,2.735,7.594,Fulfilled,2.027,1.642,1349.29,7.156,6.932,460.41,70.998,Damaged,6.72,3.177,6.644,3.15,0.398,0.3796,Low Risk,3.06
2026-02-25 23:43:00,33.505067,-85.715094,7.799,2.568,8.089,58.005,1.929,5.342,Fulfilled,3.012,6.377,2005.97,2.945,12.152,564.2,81.823,Good,6.135,4.92,7.019,8.005,0.688,0.845,High Risk,6.2
2026-01-16 17:51:00,29.148516,-95.738793,6.063,1.558,4.057,57.112,1.896,4.572,Fulfilled,4.493,6.996,1005.12,8.613,5.174,257.83,95.361,Good,4.602,2.036,6.806,3.59,0.485,0.4593,Moderate Risk,2.49
2026-04-19 12:16:00,30.366809,-95.951521,8.922,3.603,8.012,31.314,3.003,4.472,Fulfilled,6.679,6.563,1748.52,2.871,10.34,339.55,91.691,Good,6.741,5.473,3.039,7.174,0.87,0.9418,High Risk,8.1
2026-03-06 20:24:00,33.399536,-96.662744,6.789,0.826,2.287,88.889,2.358,7.353,Pending,2.828,2.474,972.18,8.379,3.313,593.79,82.617,Damaged,4.47,1.219,7.775,4.817,0.362,0.2294,Low Risk,1.52
2026-03-01 20:42:00,30.070894,-94.430587,8.899,2.777,9.289,40.712,2.816,1.071,Fulfilled,8.386,0.887,1776.1,2.712,13.731,801.67,115.0,At Risk,8.022,3.105,3.892,6.876,0.806,0.9256,High Risk,6.96
2026-02-05 21:03:00,29.976974,-95.171316,5.674,1.935,5.16,45.989,1.043,1.554,Fulfilled,5.053,3.843,1184.1,4.067,6.762,583.4,82.647,Good,6.04,1.065,4.709,5.979,0.549,0.6899,Moderate Risk,5.28
2026-01-11 21:48:00,32.425627,-83.88274,7.273,2.17,5.251,35.746,2.7,7.553,Fulfilled,5.052,2.944,846.26,6.111,2.369,607.75,109.724,Good,5.436,3.134,4.936,3.611,0.62,0.6062,Moderate Risk,3.48
2026-03-05 19:46:00,33.443428,-95.347522,7.844,2.111,5.174,52.192,2.418,5.882,Pending,2.824,5.968,1403.66,4.374,9.257,545.56,74.445,At Risk,4.458,3.043,6.218,4.34,0.643,0.6848,Moderate Risk,4.53
2026-02-04 14:11:00,40.969894,-74.171435,5.563,3.293,5.191,49.941,2.063,4.971,Delayed,3.288,2.446,1022.35,6.297,7.235,544.2,74.997,At Risk,2.91,0.825,5.585,4.406,0.279,0.3017,Low Risk,2.05
2026-04-03 23:23:00,33.476442,-98.129199,7.787,3.225,5.684,59.889,2.14,5.65,Fulfilled,7.031,9.32,1692.88,5.073,10.866,591.84,95.812,At Risk,5.626,3.194,5.164,5.512,0.696,0.7416,Moderate Risk,4.61
2026-02-09 01:30:00,33.098714,-85.011299,7.354,3.287,5.829,40.728,3.287,2.765,Fulfilled,6.152,6.709,1708.25,4.902,10.369,500.84,115.0,Good,8.268,3.485,2.998,8.853,0.844,0.9234,High Risk,7.23
2026-03-20 03:47:00,34.410909,-118.041146,6.397,3.043,4.658,26.579,2.274,8.156,Pending,6.145,4.959,1752.84,3.006,9.158,769.23,93.977,Damaged,6.547,4.178,1.498,2.976,0.613,0.758,High Risk,6.62
2026-03-28 06:49:00,34.076047,-84.999728,9.83,4.482,10.0,34.686,3.547,3.256,Delayed,7.259,8.163,1847.99,2.833,12.907,749.37,107.326,At Risk,9.741,5.937,5.107,8.502,0.925,0.9765,High Risk,8.9
2026-01-25 03:14:00,27.877247,-94.835987,6.932,2.625,5.999,31.185,3.152,4.508,Fulfilled,5.707,3.159,1264.39,4.039,8.481,629.42,81.236,Good,6.447,3.455,8.8,4.693,0.781,0.7666,High Risk,6.63
2026-04-09 22:43:00,32.726362,-97.553852,8.055,3.013,7.834,37.728,2.325,6.207,Fulfilled,5.352,9.087,1832.98,2.345,11.967,588.69,83.025,Damaged,7.862,4.921,3.744,6.427,0.825,0.9093,High Risk,8.35
2026-04-04 01:03:00,40.706936,-74.756879,8.161,2.78,7.184,50.376,2.812,5.074,Fulfilled,2.164,6.715,1412.04,5.999,8.8,581.08,94.588,At Risk,7.028,1.584,6.181,6.895,0.743,0.7884,High Risk,5.06
2026-04-08 01:12:00,32.247305,-97.672449,8.752,1.94,6.394,39.765,3.188,7.217,Fulfilled,3.288,7.306,1539.63,3.996,11.256,695.54,67.244,Good,7.259,3.682,5.599,5.988,0.741,0.8821,High Risk,6.04
2026-02-28 22:56:00,34.010927,-82.886306,8.736,3.685,9.696,15.006,3.835,5.377,Fulfilled,6.803,9.33,1952.08,4.812,12.973,545.7,100.0,At Risk,8.795,6.094,2.175,9.042,0.874,0.9674,High Risk,6.99
